ΤΚ,Περιοχή,Ζώνη,"Συνολική κατανάλωση","Ημέρες κατανάλωσης","Μέση ημερήσια κατανάλωση","Πλήθος παροχών","Μήνας κατανάλωσης"
12135,ΑΝΘΟΥΠΟΛΗ,"Κλάση Δ","2,180",1401,1.56,47,12/2023
12135,"ΑΣΠΡΑ ΧΩΜΑΤΑ","Κλάση A","1,085",32206,0.03,1041,12/2023
12135,"ΑΣΠΡΑ ΧΩΜΑΤΑ","Κλάση Β","24,432",87260,0.28,2816,12/2023
12135,"ΑΣΠΡΑ ΧΩΜΑΤΑ","Κλάση Γ","11,032",17741,0.62,573,12/2023
12135,"ΑΣΠΡΑ ΧΩΜΑΤΑ","Κλάση Δ","1,544",930,1.66,30,12/2023
12135,"ΑΣΠΡΑ ΧΩΜΑΤΑ","Κλάση Ε","1,745",93,18.76,3,12/2023
12135,ΠΕΡΙΣΤΕΡΙ,"Κλάση A",434,12896,0.03,417,12/2023
12135,ΠΕΡΙΣΤΕΡΙ,"Κλάση Β","10,133",36363,0.28,1173,12/2023
12135,ΠΕΡΙΣΤΕΡΙ,"Κλάση Γ","5,013",7998,0.63,258,12/2023
12135,ΠΕΡΙΣΤΕΡΙ,"Κλάση Δ",630,403,1.56,13,12/2023
12135,ΠΕΡΙΣΤΕΡΙ,"Κλάση Ε",971,64,15.17,3,12/2023
12136,"ΑΣΠΡΑ ΧΩΜΑΤΑ","Κλάση A",59,1520,0.04,50,12/2023
12136,"ΑΣΠΡΑ ΧΩΜΑΤΑ","Κλάση Β",933,3348,0.28,108,12/2023
12136,"ΑΣΠΡΑ ΧΩΜΑΤΑ","Κλάση Γ",622,977,0.64,32,12/2023
12136,ΠΕΡΙΣΤΕΡΙ,"Κλάση A","3,112",94005,0.03,3034,12/2023
12136,ΠΕΡΙΣΤΕΡΙ,"Κλάση Β","69,475",249537,0.28,8050,12/2023
12136,ΠΕΡΙΣΤΕΡΙ,"Κλάση Γ","31,265",49861,0.63,1609,12/2023
12136,ΠΕΡΙΣΤΕΡΙ,"Κλάση Δ","4,341",2963,1.46,96,12/2023
12136,ΠΕΡΙΣΤΕΡΙ,"Κλάση Ε","3,031",217,13.97,7,12/2023
12137,"ΑΓ. ΙΕΡΟΘΕΟΣ","Κλάση A",748,25763,0.03,834,12/2023
12137,"ΑΓ. ΙΕΡΟΘΕΟΣ","Κλάση Β","19,863",69439,0.29,2240,12/2023
12137,"ΑΓ. ΙΕΡΟΘΕΟΣ","Κλάση Γ","8,192",12912,0.63,417,12/2023
12137,"ΑΓ. ΙΕΡΟΘΕΟΣ","Κλάση Δ","1,019",759,1.34,25,12/2023
12137,"ΑΓ. ΙΕΡΟΘΕΟΣ","Κλάση Ε","3,125",126,24.80,5,12/2023
12137,ΑΝΘΟΥΠΟΛΗ,"Κλάση A",10,403,0.02,13,12/2023
12137,ΑΝΘΟΥΠΟΛΗ,"Κλάση Β",217,868,0.25,28,12/2023
12137,ΑΝΘΟΥΠΟΛΗ,"Κλάση Γ",64,93,0.68,3,12/2023
12137,"ΑΣΠΡΑ ΧΩΜΑΤΑ","Κλάση A","1,104",35071,0.03,1134,12/2023
12137,"ΑΣΠΡΑ ΧΩΜΑΤΑ","Κλάση Β","33,884",119276,0.28,3849,12/2023
12137,"ΑΣΠΡΑ ΧΩΜΑΤΑ","Κλάση Γ","13,922",22328,0.62,721,12/2023
12137,"ΑΣΠΡΑ ΧΩΜΑΤΑ","Κλάση Δ","1,197",713,1.68,23,12/2023
12137,"ΛΟΦΟΣ ΑΞ/ΚΩΝ","Κλάση Β",94,310,0.30,10,12/2023
12137,"ΛΟΦΟΣ ΑΞ/ΚΩΝ","Κλάση Γ",39,62,0.63,2,12/2023
12137,ΠΕΡΙΣΤΕΡΙ,"Κλάση A",751,23818,0.03,772,12/2023
12137,ΠΕΡΙΣΤΕΡΙ,"Κλάση Β","22,196",78019,0.28,2517,12/2023
12137,ΠΕΡΙΣΤΕΡΙ,"Κλάση Γ","9,541",15500,0.62,500,12/2023
12137,ΠΕΡΙΣΤΕΡΙ,"Κλάση Δ",673,465,1.45,15,12/2023
12137,ΧΡΥΣΟΥΠΟΛΗ,"Κλάση A",42,1457,0.03,47,12/2023
12137,ΧΡΥΣΟΥΠΟΛΗ,"Κλάση Β",948,3627,0.26,117,12/2023
12137,ΧΡΥΣΟΥΠΟΛΗ,"Κλάση Γ",627,1023,0.61,33,12/2023
12241,"ΑΓ. ΣΑΒΒΑΣ","Κλάση A",69,2697,0.03,92,12/2023
12241,"ΑΓ. ΣΑΒΒΑΣ","Κλάση Β",611,2231,0.27,72,12/2023
12241,"ΑΓ. ΣΑΒΒΑΣ","Κλάση Γ",877,1210,0.72,40,12/2023
12241,"ΑΓ. ΣΑΒΒΑΣ","Κλάση Δ","1,031",623,1.66,22,12/2023
12241,"ΑΓ. ΣΑΒΒΑΣ","Κλάση Ε","2,043",128,15.96,7,12/2023
12241,ΑΙΓΑΛΕΩ,"Κλάση A",125,3959,0.03,150,12/2023
12241,ΑΙΓΑΛΕΩ,"Κλάση Β","3,027",11341,0.27,403,12/2023
12241,ΑΙΓΑΛΕΩ,"Κλάση Γ","1,181",1898,0.62,83,12/2023
12241,ΑΙΓΑΛΕΩ,"Κλάση Δ",262,145,1.81,7,12/2023
12241,ΑΙΓΑΛΕΩ,"Κλάση Ε",577,64,9.01,3,12/2023
12241,"ΑΡ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση A","1,741",57112,0.03,2116,12/2023
12241,"ΑΡ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση Β","32,529",121910,0.27,4354,12/2023
12241,"ΑΡ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση Γ","14,267",22552,0.63,929,12/2023
12241,"ΑΡ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση Δ","3,778",2098,1.80,94,12/2023
12241,"ΑΡ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση Ε","1,818",128,14.20,9,12/2023
12241,ΝΤΑΜΑΡΑΚΙΑ,"Κλάση A",52,2153,0.02,83,12/2023
12241,ΝΤΑΜΑΡΑΚΙΑ,"Κλάση Β",491,1926,0.26,74,12/2023
12241,ΝΤΑΜΑΡΑΚΙΑ,"Κλάση Γ",315,465,0.68,22,12/2023
12241,ΝΤΑΜΑΡΑΚΙΑ,"Κλάση Δ",475,222,2.14,11,12/2023
12242,"ΑΓ. ΣΑΒΒΑΣ","Κλάση A",6,248,0.02,9,12/2023
12242,"ΑΓ. ΣΑΒΒΑΣ","Κλάση Β",99,341,0.29,11,12/2023
12242,"ΑΓ. ΣΑΒΒΑΣ","Κλάση Γ",134,217,0.62,7,12/2023
12242,"ΑΓ. ΣΑΒΒΑΣ","Κλάση Δ",531,279,1.90,9,12/2023
12242,"ΑΓ. ΣΑΒΒΑΣ","Κλάση Ε",299,33,9.06,2,12/2023
12242,"ΑΓ. ΣΠΥΡΙΔΩΝ","Κλάση A",159,4928,0.03,170,12/2023
12242,"ΑΓ. ΣΠΥΡΙΔΩΝ","Κλάση Β","2,474",9487,0.26,307,12/2023
12242,"ΑΓ. ΣΠΥΡΙΔΩΝ","Κλάση Γ","1,098",1767,0.62,57,12/2023
12242,"ΑΓ. ΣΠΥΡΙΔΩΝ","Κλάση Δ",127,93,1.37,3,12/2023
12242,ΑΙΓΑΛΕΩ,"Κλάση A",56,1891,0.03,63,12/2023
12242,ΑΙΓΑΛΕΩ,"Κλάση Β",666,2573,0.26,83,12/2023
12242,ΑΙΓΑΛΕΩ,"Κλάση Γ",337,527,0.64,17,12/2023
12242,ΑΙΓΑΛΕΩ,"Κλάση Δ",409,250,1.64,9,12/2023
12242,ΒΙΑΜΑΞ,"Κλάση A",272,7984,0.03,258,12/2023
12242,ΒΙΑΜΑΞ,"Κλάση Β","4,948",18321,0.27,591,12/2023
12242,ΒΙΑΜΑΞ,"Κλάση Γ","1,976",3069,0.64,99,12/2023
12242,ΒΙΑΜΑΞ,"Κλάση Δ",193,155,1.24,5,12/2023
12242,"ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση A","1,792",58915,0.03,2011,12/2023
12242,"ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση Β","30,431",115354,0.26,3737,12/2023
12242,"ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση Γ","12,494",19942,0.63,651,12/2023
12242,"ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση Δ","2,036",1228,1.66,41,12/2023
12242,"ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση Ε","2,971",95,31.27,4,12/2023
12242,ΛΙΟΥΜΗ,"Κλάση A",19,372,0.05,12,12/2023
12242,ΛΙΟΥΜΗ,"Κλάση Β",179,651,0.27,21,12/2023
12242,ΛΙΟΥΜΗ,"Κλάση Γ",66,124,0.53,4,12/2023
12243,"ΑΓ. ΣΠΥΡΙΔΩΝ","Κλάση A",21,627,0.03,27,12/2023
12243,"ΑΓ. ΣΠΥΡΙΔΩΝ","Κλάση Β",316,1326,0.24,44,12/2023
12243,"ΑΓ. ΣΠΥΡΙΔΩΝ","Κλάση Γ",261,372,0.70,12,12/2023
12243,"ΑΓ. ΣΠΥΡΙΔΩΝ","Κλάση Δ",177,93,1.90,3,12/2023
12243,ΑΙΓΑΛΕΩ,"Κλάση A",72,2346,0.03,95,12/2023
12243,ΑΙΓΑΛΕΩ,"Κλάση Β","1,042",3929,0.27,130,12/2023
12243,ΑΙΓΑΛΕΩ,"Κλάση Γ",527,824,0.64,29,12/2023
12243,ΑΙΓΑΛΕΩ,"Κλάση Δ",415,217,1.91,7,12/2023
12243,ΑΝΑΓΕΝΝΗΣΗ,"Κλάση A",657,17598,0.04,1228,12/2023
12243,ΑΝΑΓΕΝΝΗΣΗ,"Κλάση Β","10,139",38697,0.26,1256,12/2023
12243,ΑΝΑΓΕΝΝΗΣΗ,"Κλάση Γ","3,847",6156,0.62,208,12/2023
12243,ΑΝΑΓΕΝΝΗΣΗ,"Κλάση Δ",215,185,1.16,6,12/2023
12243,"ΑΝΩ ΛΙΟΥΜΗ","Κλάση A",482,13787,0.03,571,12/2023
12243,"ΑΝΩ ΛΙΟΥΜΗ","Κλάση Β","11,020",40847,0.27,1420,12/2023
12243,"ΑΝΩ ΛΙΟΥΜΗ","Κλάση Γ","4,729",7539,0.63,302,12/2023
12243,"ΑΝΩ ΛΙΟΥΜΗ","Κλάση Δ",461,344,1.34,16,12/2023
12243,"ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση A",124,4344,0.03,144,12/2023
12243,"ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση Β","3,530",12632,0.28,408,12/2023
12243,"ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση Γ","1,161",1872,0.62,62,12/2023
12243,"ΔΕΞ. ΙΕΡΑΣ ΟΔΟΥ","Κλάση Δ",326,126,2.58,5,12/2023
12243,ΙΕΡΑΠΟΛΗ,"Κλάση A",0,0,0.00,32,12/2023
12243,ΛΙΟΥΜΗ,"Κλάση A","1,488",45931,0.03,2412,12/2023
12243,ΛΙΟΥΜΗ,"Κλάση Β","29,131",108710,0.27,3845,12/2023
12243,ΛΙΟΥΜΗ,"Κλάση Γ","11,754",18864,0.62,792,12/2023
12243,ΛΙΟΥΜΗ,"Κλάση Δ","1,246",831,1.50,44,12/2023
12243,ΛΙΟΥΜΗ,"Κλάση Ε","1,246",35,35.61,3,12/2023
12244,ΑΙΓΑΛΕΩ,"Κλάση A",2,46,0.04,2,12/2023
12244,ΑΙΓΑΛΕΩ,"Κλάση Β",26,78,0.33,4,12/2023
12244,ΙΕΡΑΠΟΛΗ,"Κλάση A","1,364",46381,0.03,1727,12/2023
12244,ΙΕΡΑΠΟΛΗ,"Κλάση Β","24,646",93304,0.26,3358,12/2023
12244,ΙΕΡΑΠΟΛΗ,"Κλάση Γ","9,169",14737,0.62,669,12/2023
12244,ΙΕΡΑΠΟΛΗ,"Κλάση Δ","2,996",1632,1.84,83,12/2023
12244,ΙΕΡΑΠΟΛΗ,"Κλάση Ε","1,164",129,9.02,7,12/2023
12244,ΝΤΑΜΑΡΑΚΙΑ,"Κλάση A","1,108",35866,0.03,1338,12/2023
12244,ΝΤΑΜΑΡΑΚΙΑ,"Κλάση Β","24,181",88392,0.27,3160,12/2023
12244,ΝΤΑΜΑΡΑΚΙΑ,"Κλάση Γ","10,029",15994,0.63,669,12/2023
12244,ΝΤΑΜΑΡΑΚΙΑ,"Κλάση Δ","1,420",807,1.76,43,12/2023
12244,ΝΤΑΜΑΡΑΚΙΑ,"Κλάση Ε",558,49,11.39,4,12/2023
12351,"ΑΓ. ΒΑΡΒΑΡΑ","Κλάση A",206,7038,0.03,279,12/2023
12351,"ΑΓ. ΒΑΡΒΑΡΑ","Κλάση Β","3,915",13946,0.28,539,12/2023
12351,"ΑΓ. ΒΑΡΒΑΡΑ","Κλάση Γ","2,018",3088,0.65,130,12/2023
12351,"ΑΓ. ΒΑΡΒΑΡΑ","Κλάση Δ",494,292,1.69,13,12/2023
12351,"ΑΓ. ΒΑΡΒΑΡΑ","Κλάση Ε",132,18,7.32,2,12/2023
12351,"ΑΡ. ΕΛ. ΒΕΝΙΖΕΛΟΥ","Κλάση A","1,275",44347,0.03,1654,12/2023
12351,"ΑΡ. ΕΛ. ΒΕΝΙΖΕΛΟΥ","Κλάση Β","26,024",93517,0.28,3370,12/2023
12351,"ΑΡ. ΕΛ. ΒΕΝΙΖΕΛΟΥ","Κλάση Γ","13,187",20571,0.64,818,12/2023
12351,"ΑΡ. ΕΛ. ΒΕΝΙΖΕΛΟΥ","Κλάση Δ","3,404",2187,1.56,98,12/2023
12351,"ΑΡ. ΕΛ. ΒΕΝΙΖΕΛΟΥ","Κλάση Ε","3,100",394,7.87,22,12/2023
12351,"Γ ΝΕΚΡΟΤΑΦΕΙΟ","Κλάση A",3,92,0.04,4,12/2023
12351,"Γ ΝΕΚΡΟΤΑΦΕΙΟ","Κλάση Β",204,712,0.29,26,12/2023
12351,"Γ ΝΕΚΡΟΤΑΦΕΙΟ","Κλάση Γ",98,157,0.62,7,12/2023
12351,"ΔΕΞ. ΕΛ. ΒΕΝΙΖΕΛΟΥ","Κλάση A",990,35602,0.03,1437,12/2023
12351,"ΔΕΞ. ΕΛ. ΒΕΝΙΖΕΛΟΥ","Κλάση Β","24,809",86943,0.29,3422,12/2023
12351,"ΔΕΞ. ΕΛ. ΒΕΝΙΖΕΛΟΥ","Κλάση Γ","15,078",23884,0.63,972,12/2023
12351,"ΔΕΞ. ΕΛ. ΒΕΝΙΖΕΛΟΥ","Κλάση Δ","2,648",1868,1.42,83,12/2023
12351,"ΔΕΞ. ΕΛ. ΒΕΝΙΖΕΛΟΥ","Κλάση Ε",597,59,10.11,2,12/2023
12461,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση A",534,15476,0.03,678,12/2023
12461,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση Β","11,904",42077,0.28,1802,12/2023
12461,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση Γ","5,602",9103,0.62,399,12/2023
12461,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση Δ",999,668,1.50,30,12/2023
12461,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση Ε","2,384",27,88.30,3,12/2023
12461,"ΑΝΩ ΛΟΦΟΣ","Κλάση A",37,1169,0.03,44,12/2023
12461,"ΑΝΩ ΛΟΦΟΣ","Κλάση Β",866,3242,0.27,117,12/2023
12461,"ΑΝΩ ΛΟΦΟΣ","Κλάση Γ",212,382,0.56,15,12/2023
12461,ΔΑΣΟΣ,"Κλάση A",9,218,0.04,9,12/2023
12461,ΔΑΣΟΣ,"Κλάση Β",142,515,0.28,19,12/2023
12461,ΔΑΣΟΣ,"Κλάση Γ",66,115,0.58,4,12/2023
12461,ΚΕΝΤΡΟ,"Κλάση A",14,296,0.05,12,12/2023
12461,ΚΕΝΤΡΟ,"Κλάση Β",259,839,0.31,29,12/2023
12461,ΚΕΝΤΡΟ,"Κλάση Γ",153,260,0.59,9,12/2023
12461,ΛΙΟΥΜΗ,"Κλάση Β",20,57,0.35,2,12/2023
12461,"ΣΥΝ. ΣΙΔΗΡΟΠΟΥΛΟΥ","Κλάση A",216,5928,0.04,221,12/2023
12461,"ΣΥΝ. ΣΙΔΗΡΟΠΟΥΛΟΥ","Κλάση Β","3,833",14280,0.27,507,12/2023
12461,"ΣΥΝ. ΣΙΔΗΡΟΠΟΥΛΟΥ","Κλάση Γ","1,705",2654,0.64,103,12/2023
12461,"ΣΥΝ. ΣΙΔΗΡΟΠΟΥΛΟΥ","Κλάση Δ",366,189,1.94,9,12/2023
12461,ΧΑΙΔΑΡΙ,"Κλάση A","2,494",72423,0.03,2741,12/2023
12461,ΧΑΙΔΑΡΙ,"Κλάση Β","53,444",193148,0.28,6901,12/2023
12461,ΧΑΙΔΑΡΙ,"Κλάση Γ","22,944",36722,0.62,1462,12/2023
12461,ΧΑΙΔΑΡΙ,"Κλάση Δ","7,311",4074,1.79,168,12/2023
12461,ΧΑΙΔΑΡΙ,"Κλάση Ε","4,858",335,14.50,16,12/2023
12462,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση A",29,1301,0.02,60,12/2023
12462,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση Β","1,366",4925,0.28,224,12/2023
12462,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση Γ",361,621,0.58,28,12/2023
12462,"ΑΓ. ΓΡΗΓΟΡΟΥΣΑ","Κλάση Δ",158,87,1.81,4,12/2023
12462,ΑΦΑΙΑ,"Κλάση A",40,1645,0.02,63,12/2023
12462,ΑΦΑΙΑ,"Κλάση Β","1,066",3576,0.30,130,12/2023
12462,ΑΦΑΙΑ,"Κλάση Γ",927,1434,0.65,52,12/2023
12462,ΑΦΑΙΑ,"Κλάση Δ",284,136,2.09,5,12/2023
12462,ΑΦΑΙΑ,"Κλάση Ε",234,30,7.78,2,12/2023
12462,ΔΑΣΟΣ,"Κλάση A","1,158",33767,0.03,1337,12/2023
12462,ΔΑΣΟΣ,"Κλάση Β","33,939",118079,0.29,4661,12/2023
12462,ΔΑΣΟΣ,"Κλάση Γ","18,526",29033,0.64,1158,12/2023
12462,ΔΑΣΟΣ,"Κλάση Δ","3,366",2151,1.56,93,12/2023
12462,ΔΑΣΟΣ,"Κλάση Ε",674,80,8.42,4,12/2023
12462,ΔΑΦΝΙ,"Κλάση A",125,3948,0.03,144,12/2023
12462,ΔΑΦΝΙ,"Κλάση Β","4,327",15314,0.28,547,12/2023
12462,ΔΑΦΝΙ,"Κλάση Γ","1,937",3116,0.62,114,12/2023
12462,ΔΑΦΝΙ,"Κλάση Δ",103,89,1.16,5,12/2023
12462,ΣΚΑΡΑΜΑΓΚΑΣ,"Κλάση A",13,958,0.01,53,12/2023
12462,ΣΚΑΡΑΜΑΓΚΑΣ,"Κλάση Β",316,1262,0.25,46,12/2023
12462,ΣΚΑΡΑΜΑΓΚΑΣ,"Κλάση Γ",239,366,0.65,14,12/2023
12462,ΣΚΑΡΑΜΑΓΚΑΣ,"Κλάση Δ",957,507,1.89,21,12/2023
12462,ΣΚΑΡΑΜΑΓΚΑΣ,"Κλάση Ε","6,238",54,115.51,11,12/2023
12462,ΧΑΙΔΑΡΙ,"Κλάση A",42,1331,0.03,62,12/2023
12462,ΧΑΙΔΑΡΙ,"Κλάση Β",793,2779,0.29,121,12/2023
12462,ΧΑΙΔΑΡΙ,"Κλάση Γ",542,807,0.67,35,12/2023
12462,ΧΑΙΔΑΡΙ,"Κλάση Δ",578,374,1.55,16,12/2023
12462,ΧΑΙΔΑΡΙ,"Κλάση Ε",855,4,213.84,2,12/2023
13121,"ΑΓ. ΦΑΝΟΥΡΙΟΣ","Κλάση A",7,217,0.03,7,12/2023
13121,"ΑΓ. ΦΑΝΟΥΡΙΟΣ","Κλάση Β",98,372,0.26,12,12/2023
13121,ΙΛΙΟΝ,"Κλάση A","1,744",54718,0.03,1767,12/2023
13121,ΙΛΙΟΝ,"Κλάση Β","38,231",137573,0.28,4438,12/2023
13121,ΙΛΙΟΝ,"Κλάση Γ","16,712",27132,0.62,878,12/2023
13121,ΙΛΙΟΝ,"Κλάση Δ","2,548",1736,1.47,56,12/2023
13121,ΙΛΙΟΝ,"Κλάση Ε",547,62,8.82,2,12/2023
13121,ΜΠΟΥΡΝΑΖΙ,"Κλάση A",0,62,0.00,2,12/2023
13121,ΠΑΛΑΤΙΑΝΗ,"Κλάση A","1,430",46976,0.03,1525,12/2023
13121,ΠΑΛΑΤΙΑΝΗ,"Κλάση Β","32,093",114363,0.28,3692,12/2023
13121,ΠΑΛΑΤΙΑΝΗ,"Κλάση Γ","14,372",23055,0.62,746,12/2023
13121,ΠΑΛΑΤΙΑΝΗ,"Κλάση Δ","1,753",1147,1.53,37,12/2023
13121,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση A",0,45,0.00,2,12/2023
13121,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Β",42,124,0.34,5,12/2023
13121,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Γ",76,124,0.61,5,12/2023
13122,"ΑΓ. ΦΑΝΟΥΡΙΟΣ","Κλάση A",15,341,0.04,11,12/2023
13122,"ΑΓ. ΦΑΝΟΥΡΙΟΣ","Κλάση Β",165,589,0.28,19,12/2023
13122,"ΑΓ. ΦΑΝΟΥΡΙΟΣ","Κλάση Γ",67,124,0.54,4,12/2023
13122,ΙΛΙΟΝ,"Κλάση A","3,808",120877,0.03,4301,12/2023
13122,ΙΛΙΟΝ,"Κλάση Β","78,701",282608,0.28,9245,12/2023
13122,ΙΛΙΟΝ,"Κλάση Γ","30,399",48124,0.63,1656,12/2023
13122,ΙΛΙΟΝ,"Κλάση Δ","5,644",3464,1.63,132,12/2023
13122,ΙΛΙΟΝ,"Κλάση Ε","2,137",279,7.66,16,12/2023
13122,"Ν. ΛΙΟΣΙΑ","Κλάση A",18,693,0.03,23,12/2023
13122,"Ν. ΛΙΟΣΙΑ","Κλάση Β",780,2728,0.29,88,12/2023
13122,"Ν. ΛΙΟΣΙΑ","Κλάση Γ",251,403,0.62,13,12/2023
13122,"Ν. ΛΙΟΣΙΑ","Κλάση Δ",173,124,1.39,4,12/2023
13122,ΠΑΛΑΤΙΑΝΗ,"Κλάση A",74,1768,0.04,58,12/2023
13122,ΠΑΛΑΤΙΑΝΗ,"Κλάση Β",251,1136,0.22,37,12/2023
13122,ΠΑΛΑΤΙΑΝΗ,"Κλάση Γ",196,283,0.69,10,12/2023
13122,ΠΑΛΑΤΙΑΝΗ,"Κλάση Δ",76,58,1.32,2,12/2023
13122,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση A",106,3611,0.03,390,12/2023
13122,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Β","3,676",12371,0.30,431,12/2023
13122,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Γ","2,545",3934,0.65,163,12/2023
13122,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Δ",275,193,1.43,11,12/2023
13123,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση A",11,279,0.04,172,12/2023
13123,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση Β",319,1140,0.28,43,12/2023
13123,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση Γ",270,435,0.62,19,12/2023
13123,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση Δ",79,61,1.30,2,12/2023
13123,ΙΛΙΟΝ,"Κλάση A",994,34011,0.03,1896,12/2023
13123,ΙΛΙΟΝ,"Κλάση Β","26,630",93505,0.28,3071,12/2023
13123,ΙΛΙΟΝ,"Κλάση Γ","12,976",21012,0.62,710,12/2023
13123,ΙΛΙΟΝ,"Κλάση Δ","1,241",749,1.66,26,12/2023
13123,ΙΛΙΟΝ,"Κλάση Ε",476,64,7.44,3,12/2023
13123,ΜΙΧΕΛΗ,"Κλάση A","1,084",34533,0.03,1906,12/2023
13123,ΜΙΧΕΛΗ,"Κλάση Β","27,156",94335,0.29,3095,12/2023
13123,ΜΙΧΕΛΗ,"Κλάση Γ","12,342",19789,0.62,673,12/2023
13123,ΜΙΧΕΛΗ,"Κλάση Δ","1,169",843,1.39,31,12/2023
13123,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση A",48,1713,0.03,361,12/2023
13123,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Β","1,501",5301,0.28,176,12/2023
13123,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Γ","1,210",1901,0.64,67,12/2023
13123,ΡΑΔΙΟΦΩΝΙΑ,"Κλάση Δ",127,94,1.35,4,12/2023
13231,ΚΗΠΟΥΠΟΛΗ,"Κλάση A",623,18630,0.03,704,12/2023
13231,ΚΗΠΟΥΠΟΛΗ,"Κλάση Β","17,756",59397,0.30,2133,12/2023
13231,ΚΗΠΟΥΠΟΛΗ,"Κλάση Γ","8,722",14059,0.62,565,12/2023
13231,ΚΗΠΟΥΠΟΛΗ,"Κλάση Δ","1,085",739,1.47,33,12/2023
13231,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση A","3,379",102524,0.03,4281,12/2023
13231,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Β","74,948",264006,0.28,10729,12/2023
13231,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Γ","31,763",51249,0.62,2221,12/2023
13231,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Δ","4,243",2930,1.45,135,12/2023
13231,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Ε","2,254",196,11.50,9,12/2023
13232,ΜΙΧΕΛΗ,"Κλάση A",22,559,0.04,22,12/2023
13232,ΜΙΧΕΛΗ,"Κλάση Β",457,1490,0.31,58,12/2023
13232,ΜΙΧΕΛΗ,"Κλάση Γ",235,407,0.58,16,12/2023
13232,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση A","1,819",51553,0.04,2330,12/2023
13232,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Β","39,994",138968,0.29,6229,12/2023
13232,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Γ","19,482",31313,0.62,1409,12/2023
13232,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Δ","2,842",1713,1.66,81,12/2023
13232,ΠΕΤΡΟΥΠΟΛΗ,"Κλάση Ε","1,567",116,13.51,8,12/2023
13341,"ΑΝΩ ΛΙΜΝΗ","Κλάση Β",20,62,0.32,2,12/2023
13341,"ΑΝΩ ΛΙΟΣΙΑ","Κλάση A",3,104,0.03,17,12/2023
13341,"ΑΝΩ ΛΙΟΣΙΑ","Κλάση Β",13,53,0.25,3,12/2023
13341,"ΑΝΩ ΛΙΟΣΙΑ","Κλάση Γ",42,62,0.67,2,12/2023
13341,ΑΧΑΡΝΕΣ,"Κλάση A",0,0,0.00,2,12/2023
13341,ΖΕΦΥΡΙ,"Κλάση Γ",41,62,0.67,2,12/2023
13451,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση A",588,18847,0.03,694,12/2023
13451,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση Β","17,617",59193,0.30,2138,12/2023
13451,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση Γ","11,937",18984,0.63,829,12/2023
13451,"ΑΓ. ΝΙΚΟΛΑΟΣ","Κλάση Δ",687,595,1.15,40,12/2023
13451,ΑΝΑΓΕΝΝΗΣΗ,"Κλάση A",9,349,0.03,13,12/2023
